"id","title","artists_id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature","country"
"2","APT.","[3eVa5w3URK5duf6eyVDbu9, 0du5cEVh5yTK9QJze8zA0C]","0.777","0.783","0","-4.477","0","0.2600","0.0283","0.000000","0.3550","0.939","149.027","audio_features","5vNRhkKd0yEAg8suGBpjeY","spotify:track:5vNRhkKd0yEAg8suGBpjeY","https://api.spotify.com/v1/tracks/5vNRhkKd0yEAg8suGBpjeY","https://api.spotify.com/v1/audio-analysis/5vNRhkKd0yEAg8suGBpjeY","169917","4","Indonesia"
"3","Serana","[0f6TyESD8E1mD2oLJ4TGv1]","0.439","0.652","2","-5.403","1","0.0293","0.0624","0.372000","0.1260","0.247","130.029","audio_features","0PtJbtW50jcvvswNPn3QGd","spotify:track:0PtJbtW50jcvvswNPn3QGd","https://api.spotify.com/v1/tracks/0PtJbtW50jcvvswNPn3QGd","https://api.spotify.com/v1/audio-analysis/0PtJbtW50jcvvswNPn3QGd","250000","4","Indonesia"
"4","Masing Masing","[5Plk4JdCzMxhAHSRTEsxJp, 1lg1jqQMMJQQFFMnkxn0zV]","0.449","0.496","3","-5.352","1","0.0292","0.7200","0.000000","0.2510","0.389","133.845","audio_features","7BgFlmOxrL7M1jVGoxqy37","spotify:track:7BgFlmOxrL7M1jVGoxqy37","https://api.spotify.com/v1/tracks/7BgFlmOxrL7M1jVGoxqy37","https://api.spotify.com/v1/audio-analysis/7BgFlmOxrL7M1jVGoxqy37","234590","4","Indonesia"
"5","Untungnya, Hidup Harus Tetap Berjalan","[47z98pKd71yIbgXwe9LPVC]","0.503","0.612","9","-9.455","0","0.0325","0.6080","0.007970","0.1980","0.299","84.956","audio_features","2gcMYiZzzmzoF8PPAfL3IO","spotify:track:2gcMYiZzzmzoF8PPAfL3IO","https://api.spotify.com/v1/tracks/2gcMYiZzzmzoF8PPAfL3IO","https://api.spotify.com/v1/audio-analysis/2gcMYiZzzmzoF8PPAfL3IO","182903","4","Indonesia"
"6","Kata Mereka Ini Berlebihan","[47z98pKd71yIbgXwe9LPVC]","0.397","0.444","9","-9.794","1","0.0371","0.8770","0.026300","0.1150","0.215","78.335","audio_features","6wj06az0WX7fClA2w319dO","spotify:track:6wj06az0WX7fClA2w319dO","https://api.spotify.com/v1/tracks/6wj06az0WX7fClA2w319dO","https://api.spotify.com/v1/audio-analysis/6wj06az0WX7fClA2w319dO","191141","4","Indonesia"
"7","Nina","[7Gy1PxqrgsiqWF6JNYPHeB]","0.457","0.630","2","-5.826","1","0.0268","0.1830","0.438000","0.0879","0.332","90.009","audio_features","0daEJMXc3b4ZMTnvtHpuTt","spotify:track:0daEJMXc3b4ZMTnvtHpuTt","https://api.spotify.com/v1/tracks/0daEJMXc3b4ZMTnvtHpuTt","https://api.spotify.com/v1/audio-analysis/0daEJMXc3b4ZMTnvtHpuTt","277944","4","Indonesia"
"8","Sialan","[6X28gNASnalAWseUA8uI4X, 3tMTXQyRrPmMyHv5SoC0TV]","0.593","0.583","10","-6.348","1","0.0306","0.4000","0.000000","0.1940","0.656","142.000","audio_features","6cChz3Pak7UtjuVJJRZmCm","spotify:track:6cChz3Pak7UtjuVJJRZmCm","https://api.spotify.com/v1/tracks/6cChz3Pak7UtjuVJJRZmCm","https://api.spotify.com/v1/audio-analysis/6cChz3Pak7UtjuVJJRZmCm","241088","4","Indonesia"
"9","Duka","[1v1khTmozNfxB2ET1Ep288]","0.566","0.885","0","-4.664","1","0.0355","0.1220","0.000004","0.0490","0.310","135.015","audio_features","5MIpcd16T59wFeqAChSYwC","spotify:track:5MIpcd16T59wFeqAChSYwC","https://api.spotify.com/v1/tracks/5MIpcd16T59wFeqAChSYwC","https://api.spotify.com/v1/audio-analysis/5MIpcd16T59wFeqAChSYwC","325147","4","Indonesia"
"10","Bunga Abadi","[16B3ICSQCPu4C6L5TEHXQe]","0.453","0.412","1","-8.513","0","0.0255","0.4570","0.002410","0.1150","0.261","79.035","audio_features","70Wtp9jCA3ZhGAxV0pnwS7","spotify:track:70Wtp9jCA3ZhGAxV0pnwS7","https://api.spotify.com/v1/tracks/70Wtp9jCA3ZhGAxV0pnwS7","https://api.spotify.com/v1/audio-analysis/70Wtp9jCA3ZhGAxV0pnwS7","243038","4","Indonesia"
"11","Lantas","[3tMTXQyRrPmMyHv5SoC0TV]","0.588","0.311","8","-8.143","1","0.0250","0.7910","0.000000","0.3520","0.545","86.022","audio_features","1ZPVEo8RfmrEz8YAD5n6rW","spotify:track:1ZPVEo8RfmrEz8YAD5n6rW","https://api.spotify.com/v1/tracks/1ZPVEo8RfmrEz8YAD5n6rW","https://api.spotify.com/v1/audio-analysis/1ZPVEo8RfmrEz8YAD5n6rW","234204","4","Indonesia"
"12","Pesan Terakhir","[6Sv2jkzH9sWQjwghW5ArMG]","0.522","0.357","2","-8.579","1","0.0299","0.4320","0.000003","0.0940","0.140","120.049","audio_features","3FwQ3RYYEekzjEeL3jdpUZ","spotify:track:3FwQ3RYYEekzjEeL3jdpUZ","https://api.spotify.com/v1/tracks/3FwQ3RYYEekzjEeL3jdpUZ","https://api.spotify.com/v1/audio-analysis/3FwQ3RYYEekzjEeL3jdpUZ","261300","4","Indonesia"
"13","Aku Yang Jatuh Cinta","[6YPfs6tdZXvnlzgZNU3SYT]","0.248","0.354","9","-9.114","1","0.0327","0.4430","0.000000","0.3490","0.257","172.148","audio_features","2JqsSFo6HqOxnmxBtHfNY6","spotify:track:2JqsSFo6HqOxnmxBtHfNY6","https://api.spotify.com/v1/tracks/2JqsSFo6HqOxnmxBtHfNY6","https://api.spotify.com/v1/audio-analysis/2JqsSFo6HqOxnmxBtHfNY6","196343","4","Indonesia"
"14","BIRDS OF A FEATHER","[6qqNVTkY8uBg9cP3Jd7DAH]","0.747","0.507","2","-10.171","1","0.0358","0.2000","0.060800","0.1170","0.438","104.978","audio_features","6dOtVTDdiauQNBQEDOtlAB","spotify:track:6dOtVTDdiauQNBQEDOtlAB","https://api.spotify.com/v1/tracks/6dOtVTDdiauQNBQEDOtlAB","https://api.spotify.com/v1/audio-analysis/6dOtVTDdiauQNBQEDOtlAB","210373","4","Indonesia"
"15","Tunggu Apa Lagi","[53tuXn4uXfDqZYhAFMxZdt]","0.661","0.649","11","-4.496","0","0.0317","0.5130","0.000008","0.1530","0.539","124.963","audio_features","4GUphFvzqaCHPDkS2VDn2I","spotify:track:4GUphFvzqaCHPDkS2VDn2I","https://api.spotify.com/v1/tracks/4GUphFvzqaCHPDkS2VDn2I","https://api.spotify.com/v1/audio-analysis/4GUphFvzqaCHPDkS2VDn2I","219352","4","Indonesia"
"16","Kini Mereka Tahu","[47z98pKd71yIbgXwe9LPVC]","0.583","0.484","0","-9.695","1","0.0306","0.9040","0.146000","0.1160","0.243","149.960","audio_features","0UFYW8XaNvO6K8yZLMHPkB","spotify:track:0UFYW8XaNvO6K8yZLMHPkB","https://api.spotify.com/v1/tracks/0UFYW8XaNvO6K8yZLMHPkB","https://api.spotify.com/v1/audio-analysis/0UFYW8XaNvO6K8yZLMHPkB","284137","4","Indonesia"
"17","Apa Mungkin","[47z98pKd71yIbgXwe9LPVC]","0.537","0.296","3","-12.370","1","0.0331","0.8920","0.266000","0.1380","0.253","90.147","audio_features","5KYUrBgdbIcqwaGSIgfXPl","spotify:track:5KYUrBgdbIcqwaGSIgfXPl","https://api.spotify.com/v1/tracks/5KYUrBgdbIcqwaGSIgfXPl","https://api.spotify.com/v1/audio-analysis/5KYUrBgdbIcqwaGSIgfXPl","238880","4","Indonesia"
"18","Tampar","[3tMTXQyRrPmMyHv5SoC0TV]","0.460","0.377","6","-9.024","1","0.0314","0.6520","0.000000","0.0947","0.433","169.896","audio_features","1csKczcJqOSdK8JriLMpDW","spotify:track:1csKczcJqOSdK8JriLMpDW","https://api.spotify.com/v1/tracks/1csKczcJqOSdK8JriLMpDW","https://api.spotify.com/v1/audio-analysis/1csKczcJqOSdK8JriLMpDW","202825","4","Indonesia"
"19","Bawa Dia Kembali","[3wOsYKZM0zcKNasi3I7fP4]","0.542","0.553","8","-5.972","1","0.0393","0.7270","0.000000","0.1280","0.376","135.919","audio_features","25M9piWxSsq0xLcjQW5yz6","spotify:track:25M9piWxSsq0xLcjQW5yz6","https://api.spotify.com/v1/tracks/25M9piWxSsq0xLcjQW5yz6","https://api.spotify.com/v1/audio-analysis/25M9piWxSsq0xLcjQW5yz6","226774","4","Indonesia"
"20","Kembali Pulang","[327ipGIr9bD3MkLb2eucqC, 66NmU5epI0ONGmdCRbLpmW]","0.559","0.236","1","-10.619","1","0.0282","0.9500","0.006730","0.1050","0.330","141.977","audio_features","6xeqCawPZngDVqw2W2aGaR","spotify:track:6xeqCawPZngDVqw2W2aGaR","https://api.spotify.com/v1/tracks/6xeqCawPZngDVqw2W2aGaR","https://api.spotify.com/v1/audio-analysis/6xeqCawPZngDVqw2W2aGaR","207899","3","Indonesia"
"21","Tak Segampang Itu","[1JvbNeV9zG9Sew1JyaWsyx]","0.506","0.438","5","-7.069","1","0.0268","0.7590","0.000009","0.1090","0.178","129.538","audio_features","26cvTWJq2E1QqN4jyH2OTU","spotify:track:26cvTWJq2E1QqN4jyH2OTU","https://api.spotify.com/v1/tracks/26cvTWJq2E1QqN4jyH2OTU","https://api.spotify.com/v1/audio-analysis/26cvTWJq2E1QqN4jyH2OTU","231100","4","Indonesia"
"22","Bertaut","[20zafXaLhm5IcXnSU93rNn]","0.471","0.131","6","-13.290","1","0.0362","0.9330","0.002450","0.1090","0.115","118.846","audio_features","630DpnzdfjdVqv2yLfPbAX","spotify:track:630DpnzdfjdVqv2yLfPbAX","https://api.spotify.com/v1/tracks/630DpnzdfjdVqv2yLfPbAX","https://api.spotify.com/v1/audio-analysis/630DpnzdfjdVqv2yLfPbAX","315961","3","Indonesia"
"23","Lama-Lama","[47z98pKd71yIbgXwe9LPVC]","0.310","0.537","4","-8.736","1","0.0362","0.8240","0.122000","0.1080","0.175","67.556","audio_features","0pmyq5KBXP3agRdxl1SZXx","spotify:track:0pmyq5KBXP3agRdxl1SZXx","https://api.spotify.com/v1/tracks/0pmyq5KBXP3agRdxl1SZXx","https://api.spotify.com/v1/audio-analysis/0pmyq5KBXP3agRdxl1SZXx","184671","4","Indonesia"
"24","Seandainya","[1WX2v0BiEW19Vw7xmznLdZ]","0.252","0.827","2","-4.971","1","0.0321","0.0836","0.000287","0.2190","0.477","93.968","audio_features","5NmjnghJGJRFg34KGGx8O0","spotify:track:5NmjnghJGJRFg34KGGx8O0","https://api.spotify.com/v1/tracks/5NmjnghJGJRFg34KGGx8O0","https://api.spotify.com/v1/audio-analysis/5NmjnghJGJRFg34KGGx8O0","263407","3","Indonesia"
"25","Runtuh","[66NmU5epI0ONGmdCRbLpmW, 06QVnTCdjs4jPKO0487EGV]","0.593","0.287","3","-13.164","1","0.0289","0.87600","0.000136","0.1190","0.1910","127.783","audio_features","6Hii26x3qDErVitnGW8QtO","spotify:track:6Hii26x3qDErVitnGW8QtO","https://api.spotify.com/v1/tracks/6Hii26x3qDErVitnGW8QtO","https://api.spotify.com/v1/audio-analysis/6Hii26x3qDErVitnGW8QtO","223974","4","Indonesia"
"26","Rumah Ke Rumah","[51kyrUsAVqUBcoDEMFkX12]","0.720","0.786","11","-7.396","1","0.0319","0.45600","0.616000","0.1860","0.4880","116.032","audio_features","2wAiFWjRupWmnDkQcu91MF","spotify:track:2wAiFWjRupWmnDkQcu91MF","https://api.spotify.com/v1/tracks/2wAiFWjRupWmnDkQcu91MF","https://api.spotify.com/v1/audio-analysis/2wAiFWjRupWmnDkQcu91MF","277457","4","Indonesia"
"27","Gala bunga matahari","[1NjxFrpEGZTV2Ny0OJxeWu]","0.339","0.332","8","-9.629","1","0.0455","0.93100","0.000002","0.1580","0.5660","204.950","audio_features","5eBk8ZXcd0pb0AO4a5PpOg","spotify:track:5eBk8ZXcd0pb0AO4a5PpOg","https://api.spotify.com/v1/tracks/5eBk8ZXcd0pb0AO4a5PpOg","https://api.spotify.com/v1/audio-analysis/5eBk8ZXcd0pb0AO4a5PpOg","209694","4","Indonesia"
"28","Jakarta Hari Ini","[0f6TyESD8E1mD2oLJ4TGv1, 0kw7tMniMnrp9Pcr7vgDAm]","0.529","0.804","5","-5.126","1","0.0386","0.28000","0.000000","0.1010","0.1760","113.996","audio_features","6AyBbSvcR2ZwTeR30I4jb9","spotify:track:6AyBbSvcR2ZwTeR30I4jb9","https://api.spotify.com/v1/tracks/6AyBbSvcR2ZwTeR30I4jb9","https://api.spotify.com/v1/audio-analysis/6AyBbSvcR2ZwTeR30I4jb9","221000","4","Indonesia"
"29","penjaga hati","[6UgERnTHmjk3qXM9x5vzyO]","0.509","0.359","2","-8.993","1","0.0279","0.87900","0.028900","0.1900","0.3290","155.799","audio_features","6i9Ci0IN1q1GcnhdbKU7kZ","spotify:track:6i9Ci0IN1q1GcnhdbKU7kZ","https://api.spotify.com/v1/tracks/6i9Ci0IN1q1GcnhdbKU7kZ","https://api.spotify.com/v1/audio-analysis/6i9Ci0IN1q1GcnhdbKU7kZ","260346","4","Indonesia"
"30","Lampu Kuning","[3tMTXQyRrPmMyHv5SoC0TV]","0.540","0.371","7","-8.268","1","0.0244","0.78700","0.000000","0.2060","0.3950","81.019","audio_features","6Npkwd5gv61SR6QZbTyNf9","spotify:track:6Npkwd5gv61SR6QZbTyNf9","https://api.spotify.com/v1/tracks/6Npkwd5gv61SR6QZbTyNf9","https://api.spotify.com/v1/audio-analysis/6Npkwd5gv61SR6QZbTyNf9","239417","4","Indonesia"
"31","Rahasia Hati","[4sEWznAKWWNcicTuLxzb6d]","0.571","0.643","8","-7.358","1","0.0338","0.46100","0.014400","0.1400","0.3510","123.976","audio_features","6zrnrcry6OHVFo3EDt6PYa","spotify:track:6zrnrcry6OHVFo3EDt6PYa","https://api.spotify.com/v1/tracks/6zrnrcry6OHVFo3EDt6PYa","https://api.spotify.com/v1/audio-analysis/6zrnrcry6OHVFo3EDt6PYa","250683","4","Indonesia"
"32","Keras Kepala","[1ZT1OfVAO3kpOEHVejBxV8]","0.471","0.489","5","-6.591","1","0.0375","0.76300","0.000002","0.1050","0.1820","118.831","audio_features","5l3jhWIfRg1FeKgw7R1jWb","spotify:track:5l3jhWIfRg1FeKgw7R1jWb","https://api.spotify.com/v1/tracks/5l3jhWIfRg1FeKgw7R1jWb","https://api.spotify.com/v1/audio-analysis/5l3jhWIfRg1FeKgw7R1jWb","296800","4","Indonesia"
"33","Monokrom","[2iDVt6mFbtbDEZG5ax0dTi]","0.534","0.462","6","-9.383","1","0.0326","0.57300","0.000006","0.0974","0.5190","88.046","audio_features","4GfK1qOF3uBWidbPlTCQRL","spotify:track:4GfK1qOF3uBWidbPlTCQRL","https://api.spotify.com/v1/tracks/4GfK1qOF3uBWidbPlTCQRL","https://api.spotify.com/v1/audio-analysis/4GfK1qOF3uBWidbPlTCQRL","214567","4","Indonesia"
"34","Evaluasi","[51kyrUsAVqUBcoDEMFkX12]","0.609","0.966","7","-4.469","1","0.0571","0.00194","0.000003","0.3040","0.5050","102.014","audio_features","2dIBMHByUGcNPzmYBJ6OAj","spotify:track:2dIBMHByUGcNPzmYBJ6OAj","https://api.spotify.com/v1/tracks/2dIBMHByUGcNPzmYBJ6OAj","https://api.spotify.com/v1/audio-analysis/2dIBMHByUGcNPzmYBJ6OAj","194469","4","Indonesia"
"35","L","[5vTG3EyFrsARtIGDWZNRzu]","0.651","0.364","2","-6.877","1","0.0328","0.83100","0.000069","0.0981","0.4840","152.853","audio_features","3aClK9EBpl7QeYEuOq1eMI","spotify:track:3aClK9EBpl7QeYEuOq1eMI","https://api.spotify.com/v1/tracks/3aClK9EBpl7QeYEuOq1eMI","https://api.spotify.com/v1/audio-analysis/3aClK9EBpl7QeYEuOq1eMI","220852","4","Indonesia"
"36","Selamat (Selamat Tinggal)","[4bAgr9zaF0bpzVGHdHuf0f, 611ajYp7fMbkU5CYF08tje]","0.361","0.581","0","-8.502","1","0.0302","0.52300","0.000005","0.1180","0.3720","79.590","audio_features","1mruWrUwAVe2XkksUQiaHK","spotify:track:1mruWrUwAVe2XkksUQiaHK","https://api.spotify.com/v1/tracks/1mruWrUwAVe2XkksUQiaHK","https://api.spotify.com/v1/audio-analysis/1mruWrUwAVe2XkksUQiaHK","313671","4","Indonesia"
"37","Sampai Menutup Mata","[3wOsYKZM0zcKNasi3I7fP4]","0.368","0.422","7","-6.905","1","0.0366","0.86600","0.000053","0.1060","0.0828","117.173","audio_features","5bY4g7cLyasuuhthJ7Mdlh","spotify:track:5bY4g7cLyasuuhthJ7Mdlh","https://api.spotify.com/v1/tracks/5bY4g7cLyasuuhthJ7Mdlh","https://api.spotify.com/v1/audio-analysis/5bY4g7cLyasuuhthJ7Mdlh","248666","3","Indonesia"
"38","Mati-Matian","[3wOsYKZM0zcKNasi3I7fP4]","0.440","0.389","5","-6.412","1","0.0368","0.79500","0.000019","0.1490","0.1760","116.839","audio_features","6XKEElbr3cWmnUw6a5HRBV","spotify:track:6XKEElbr3cWmnUw6a5HRBV","https://api.spotify.com/v1/tracks/6XKEElbr3cWmnUw6a5HRBV","https://api.spotify.com/v1/audio-analysis/6XKEElbr3cWmnUw6a5HRBV","244138","4","Indonesia"
"39","On Bended Knee","[6O74knDqdv3XaWtkII7Xjp]","0.632","0.513","8","-8.246","1","0.0336","0.37700","0.000000","0.1180","0.1850","116.629","audio_features","4Gmkqn3V7IMTkOmmiX7cbb","spotify:track:4Gmkqn3V7IMTkOmmiX7cbb","https://api.spotify.com/v1/tracks/4Gmkqn3V7IMTkOmmiX7cbb","https://api.spotify.com/v1/audio-analysis/4Gmkqn3V7IMTkOmmiX7cbb","329800","4","Indonesia"
"40","Dia Masa Lalumu, Aku Masa Depanmu","[2dyCbip3jAVmQNAs7Sg8Y9]","0.480","0.418","7","-6.168","1","0.0313","0.60900","0.000016","0.1480","0.2070","125.513","audio_features","2sD709AK9zRN6SKUmDhGEa","spotify:track:2sD709AK9zRN6SKUmDhGEa","https://api.spotify.com/v1/tracks/2sD709AK9zRN6SKUmDhGEa","https://api.spotify.com/v1/audio-analysis/2sD709AK9zRN6SKUmDhGEa","242000","4","Indonesia"
"41","Nanti Kita Seperti Ini","[4AhHkaGz7W2bKKJK90IaV2]","0.532","0.428","0","-7.256","1","0.0249","0.29900","0.000333","0.0964","0.3990","84.943","audio_features","3y8RcMPYG22fRnrOi4oFJ1","spotify:track:3y8RcMPYG22fRnrOi4oFJ1","https://api.spotify.com/v1/tracks/3y8RcMPYG22fRnrOi4oFJ1","https://api.spotify.com/v1/audio-analysis/3y8RcMPYG22fRnrOi4oFJ1","209647","4","Indonesia"
"42","Tanpa Cinta","[3DHOtJqv0Bw65ENlK4FiSF]","0.443","0.507","7","-5.807","1","0.0268","0.59600","0.001520","0.1260","0.2580","136.126","audio_features","0qjuyXWrksQxIRntqz9ZJV","spotify:track:0qjuyXWrksQxIRntqz9ZJV","https://api.spotify.com/v1/tracks/0qjuyXWrksQxIRntqz9ZJV","https://api.spotify.com/v1/audio-analysis/0qjuyXWrksQxIRntqz9ZJV","256387","4","Indonesia"
"43","Rewrite The Stars (with James Arthur & Anne-Marie)","[4IWBUUAFIplrNtaOHcJPRM, 1zNqDE7qDGCsyzJwohVaoX]","0.670","0.743","10","-4.993","1","0.0393","0.23700","0.000000","0.4650","0.5710","125.944","audio_features","6mQLN3zRtAp6ovjusyYKrV","spotify:track:6mQLN3zRtAp6ovjusyYKrV","https://api.spotify.com/v1/tracks/6mQLN3zRtAp6ovjusyYKrV","https://api.spotify.com/v1/audio-analysis/6mQLN3zRtAp6ovjusyYKrV","218293","4","Indonesia"
"44","Janji Setia","[0kPb52ySN2k9P6wEZPTUzm]","0.474","0.411","4","-7.946","1","0.0278","0.70600","0.000058","0.2850","0.2900","127.992","audio_features","1AoBdDIOp6RFjAbzcPbWi8","spotify:track:1AoBdDIOp6RFjAbzcPbWi8","https://api.spotify.com/v1/tracks/1AoBdDIOp6RFjAbzcPbWi8","https://api.spotify.com/v1/audio-analysis/1AoBdDIOp6RFjAbzcPbWi8","261000","4","Indonesia"
"45","Interaksi","[2iDVt6mFbtbDEZG5ax0dTi]","0.464","0.344","9","-8.302","1","0.0330","0.77800","0.000001","0.1320","0.7510","177.713","audio_features","32Pdf9eyXDEMoClEJW6yYP","spotify:track:32Pdf9eyXDEMoClEJW6yYP","https://api.spotify.com/v1/tracks/32Pdf9eyXDEMoClEJW6yYP","https://api.spotify.com/v1/audio-analysis/32Pdf9eyXDEMoClEJW6yYP","170000","4","Indonesia"
"46","Tak Di Tanganku","[3tMTXQyRrPmMyHv5SoC0TV, 6RoZip1Hn7ahR6MjzBKKLK]","0.448","0.460","6","-7.928","1","0.0311","0.43600","0.000000","0.1580","0.6000","167.853","audio_features","4xmSDYn5n9Gu6mH6FSJDhf","spotify:track:4xmSDYn5n9Gu6mH6FSJDhf","https://api.spotify.com/v1/tracks/4xmSDYn5n9Gu6mH6FSJDhf","https://api.spotify.com/v1/audio-analysis/4xmSDYn5n9Gu6mH6FSJDhf","232383","4","Indonesia"
"47","Moonlit Floor (Kiss Me)","[5L1lO4eRHmJ7a0Q6csE5cT]","0.733","0.786","5","-3.951","0","0.1120","0.12800","0.000000","0.3100","0.6720","109.954","audio_features","3yDRcs0Y4pPzkvMbUfeF9H","spotify:track:3yDRcs0Y4pPzkvMbUfeF9H","https://api.spotify.com/v1/tracks/3yDRcs0Y4pPzkvMbUfeF9H","https://api.spotify.com/v1/audio-analysis/3yDRcs0Y4pPzkvMbUfeF9H","155757","4","Indonesia"
"48","Sekuat Hatimu","[1v1khTmozNfxB2ET1Ep288]","0.503","0.679","4","-5.430","1","0.0296","0.02970","0.000000","0.1050","0.3160","176.120","audio_features","0fiKmieZ6xzoolzNOC3Fxi","spotify:track:0fiKmieZ6xzoolzNOC3Fxi","https://api.spotify.com/v1/tracks/0fiKmieZ6xzoolzNOC3Fxi","https://api.spotify.com/v1/audio-analysis/0fiKmieZ6xzoolzNOC3Fxi","283760","4","Indonesia"
"49","Semenjak Ada Dirimu","[7Ln5yumFjHCkeZ8bAzHUcp, 4ubEZ6sMsrrbQChueyouCC]","0.701","0.712","11","-7.331","0","0.0293","0.45000","0.000099","0.1760","0.7350","137.884","audio_features","5H4MSA6eIr6x1iBTn1vpMG","spotify:track:5H4MSA6eIr6x1iBTn1vpMG","https://api.spotify.com/v1/tracks/5H4MSA6eIr6x1iBTn1vpMG","https://api.spotify.com/v1/audio-analysis/5H4MSA6eIr6x1iBTn1vpMG","226957","4","Indonesia"
"0","צ'יק צ'ק","[5Ea0d3mUECVaMf8h2DTehE]","0.813","0.813","11","-6.549","0","0.0564","0.4120","0.000043","0.2140","0.757","112.142","audio_features","78FrkrO3KgizjXDObyFvzW","spotify:track:78FrkrO3KgizjXDObyFvzW","https://api.spotify.com/v1/tracks/78FrkrO3KgizjXDObyFvzW","https://api.spotify.com/v1/audio-analysis/78FrkrO3KgizjXDObyFvzW","132380","4","Israel"
"1","תמיד אוהב אותי","[1Wq2STGiL7ZaIHAm5jMakc]","0.713","0.761","0","-6.654","0","0.0531","0.5080","0.000000","0.1890","0.517","137.979","audio_features","3CZdlwKHGTvfveatbfKD3q","spotify:track:3CZdlwKHGTvfveatbfKD3q","https://api.spotify.com/v1/tracks/3CZdlwKHGTvfveatbfKD3q","https://api.spotify.com/v1/audio-analysis/3CZdlwKHGTvfveatbfKD3q","172695","4","Israel"
"2","לופ","[2LUB7PhWK2j2obgSTeD3GN]","0.730","0.431","7","-8.795","0","0.0588","0.4890","0.000000","0.1250","0.697","89.961","audio_features","1ChZJDdEU5tR4ZrLeuDh5u","spotify:track:1ChZJDdEU5tR4ZrLeuDh5u","https://api.spotify.com/v1/tracks/1ChZJDdEU5tR4ZrLeuDh5u","https://api.spotify.com/v1/audio-analysis/1ChZJDdEU5tR4ZrLeuDh5u","163213","4","Israel"
"3","מגדלים","[7lwdlhwSxbB36wqnOwo5Kd, 2ygecp3YQJwBHL7LNzDgwe]","0.577","0.384","8","-12.851","0","0.1500","0.6980","0.000020","0.2650","0.674","135.036","audio_features","5nYFRLTLrqiETyy6LUPfhQ","spotify:track:5nYFRLTLrqiETyy6LUPfhQ","https://api.spotify.com/v1/tracks/5nYFRLTLrqiETyy6LUPfhQ","https://api.spotify.com/v1/audio-analysis/5nYFRLTLrqiETyy6LUPfhQ","154038","5","Israel"
"4","עברנו הכל","[1IAEef07H0fd9aA8aUHUlL]","0.547","0.551","3","-5.823","1","0.0540","0.3380","0.000000","0.1730","0.597","76.433","audio_features","4L5Uj4Dt6rjFL0H7hl2qHF","spotify:track:4L5Uj4Dt6rjFL0H7hl2qHF","https://api.spotify.com/v1/tracks/4L5Uj4Dt6rjFL0H7hl2qHF","https://api.spotify.com/v1/audio-analysis/4L5Uj4Dt6rjFL0H7hl2qHF","195238","4","Israel"
"5","באמפרים","[7lwdlhwSxbB36wqnOwo5Kd, 2ygecp3YQJwBHL7LNzDgwe]","0.845","0.658","10","-9.335","0","0.2050","0.6850","0.000806","0.1450","0.856","138.042","audio_features","3FihyZ7YA7vrNiSUfWww10","spotify:track:3FihyZ7YA7vrNiSUfWww10","https://api.spotify.com/v1/tracks/3FihyZ7YA7vrNiSUfWww10","https://api.spotify.com/v1/audio-analysis/3FihyZ7YA7vrNiSUfWww10","146522","4","Israel"
"6","אין אותי","[2LUB7PhWK2j2obgSTeD3GN, 1wak0ZG1LUrZPYx8RDTQoD]","0.813","0.544","8","-8.335","1","0.0564","0.2870","0.000112","0.1700","0.699","119.985","audio_features","34KzX8fwFPLchmOvYBDap0","spotify:track:34KzX8fwFPLchmOvYBDap0","https://api.spotify.com/v1/tracks/34KzX8fwFPLchmOvYBDap0","https://api.spotify.com/v1/audio-analysis/34KzX8fwFPLchmOvYBDap0","208884","4","Israel"
"7","בן אדם","[28jEBK1RysfSUBHFofFflA]","0.679","0.862","1","-6.262","0","0.0578","0.0330","0.527000","0.1420","0.713","122.030","audio_features","40i7ilG9ltStXi09E5m32E","spotify:track:40i7ilG9ltStXi09E5m32E","https://api.spotify.com/v1/tracks/40i7ilG9ltStXi09E5m32E","https://api.spotify.com/v1/audio-analysis/40i7ilG9ltStXi09E5m32E","193279","4","Israel"
"8","Die With A Smile","[1HY2Jd0NmPuamShAr6KMms, 0du5cEVh5yTK9QJze8zA0C]","0.521","0.592","6","-7.777","0","0.0304","0.3080","0.000000","0.1220","0.535","157.969","audio_features","2plbrEY59IikOBgBGLjaoe","spotify:track:2plbrEY59IikOBgBGLjaoe","https://api.spotify.com/v1/tracks/2plbrEY59IikOBgBGLjaoe","https://api.spotify.com/v1/audio-analysis/2plbrEY59IikOBgBGLjaoe","251668","3","Israel"
"9","דאמ","[3cDi1D2FHMVgljfdB1QVgr]","0.794","0.581","7","-7.671","0","0.0868","0.2450","0.000007","0.1030","0.387","117.961","audio_features","7AlqKFiOM5X7nJdtbwvsi6","spotify:track:7AlqKFiOM5X7nJdtbwvsi6","https://api.spotify.com/v1/tracks/7AlqKFiOM5X7nJdtbwvsi6","https://api.spotify.com/v1/audio-analysis/7AlqKFiOM5X7nJdtbwvsi6","169322","4","Israel"
"10","פלסטרים","[2LUB7PhWK2j2obgSTeD3GN]","0.516","0.229","2","-11.228","1","0.1700","0.8600","0.000000","0.1620","0.621","172.438","audio_features","6qB33ch9RK0aoMfxfnlXa1","spotify:track:6qB33ch9RK0aoMfxfnlXa1","https://api.spotify.com/v1/tracks/6qB33ch9RK0aoMfxfnlXa1","https://api.spotify.com/v1/audio-analysis/6qB33ch9RK0aoMfxfnlXa1","178237","4","Israel"
